nome_arquivo,setor_subpasta,coluna_camara,nivel_camara,posicao_rack,localizacao_formatada,codigo_produto,descricao_produto,categoria,quantidade_estoque,validade,status_observacao
Screenshot_20260822_164402_Dext Mobile SM Novo Atacarejo.jpg,Coluna 1 piso\Coluna 1 aéreo,1,Aéreo,Esquerda,congelado:C1-N2-E:misto,31841,FILEZINHO SASSAMI NATTO CONG BD IKG NAT. FILEZINHO DE PEITO (SASSAMI) FRESCO CORTES,aves,149.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_103529_Calculator.jpg,Coluna 1 piso\Coluna 1 aéreo,1,Aéreo,Direita,congelado:C1-N2-D:misto,20754,COXA LQF SEARA 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_103604_Calculator.jpg,Coluna 1 piso\Coluna 1 aéreo,1,Aéreo,Esquerda,congelado:C1-N2-E:misto,20749,FILEZINHO FGO LQF CONG SEARA PCTL KG,aves,736.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_103750_Dext Mobile SM Novo Atacarejo.jpg,Coluna 1 piso\Coluna 1 aéreo,1,Aéreo,Direita,congelado:C1-N2-D:misto,23645,COXA SOB FGO CONG AURORA FW PACK KG,aves,664.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_102816_Calculator.jpg,Coluna 1 piso,1,Piso,Esquerda,congelado:C1-N1-E:misto,19874,FGO INT CONG MAURICEA KG,aves,740.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_102841_Calculator.jpg,Coluna 1 piso,1,Piso,Direita,congelado:C1-N1-D:misto,20249,PEITO FGO CONG MAURICEA BDL KG ARTES CONGELADOS DE FRANGO ÃKG,aves,24.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_102914_Calculator.jpg,Coluna 1 piso,1,Piso,Esquerda,congelado:C1-N1-E:misto,20264,PEITO FGO CONG MAURICEA IND KG,aves,540.0,00/00/00,Pendente de atualização de data
20260822_103441.jpg,Coluna 10aéreo,10,Aéreo,Direita,congelado:C10-N2-D:misto,PEND-8,20260822_103441.JPG,aves,300.0,00/00/00,Pendente de atualização de data
20260822_103446.jpg,Coluna 10aéreo,10,Aéreo,Esquerda,congelado:C10-N2-E:misto,PEND-9,20260822_103446.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_103450.jpg,Coluna 10aéreo,10,Aéreo,Direita,congelado:C10-N2-D:misto,PEND-10,20260822_103450.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_103455.jpg,Coluna 10aéreo,10,Aéreo,Esquerda,congelado:C10-N2-E:misto,PEND-11,20260822_103455.JPG,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_111107_Calculator.jpg,Coluna 10aéreo\Coluna 10 Piso,10,Aéreo,Direita,congelado:C10-N2-D:misto,9955,LING FGO GRILL CONG NATTO 600G QJO NATTO (LT(LÇ,aves,396.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_111143_Dext Mobile SM Novo Atacarejo.jpg,Coluna 10aéreo\Coluna 10 Piso,10,Aéreo,Esquerda,congelado:C10-N2-E:misto,9962,LING FGO GRILL CONG NATTO 600G PIM NATTO,aves,96.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_111407_Dext Mobile SM Novo Atacarejo.jpg,Coluna 10aéreo\Coluna 10 Piso,10,Aéreo,Direita,congelado:C10-N2-D:misto,9955,LING FGO GRILL CONG NATTO 600G QJO 33<2 NATTO (LT(LÇ,aves,396.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_111537_Dext Mobile SM Novo Atacarejo.jpg,Coluna 10aéreo\Coluna 10 Piso,10,Aéreo,Esquerda,congelado:C10-N2-E:misto,19674,682,aves,26.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_112848_Dext Mobile SM Novo Atacarejo.jpg,Coluna 10aéreo\Coluna 10 Piso,10,Aéreo,Direita,congelado:C10-N2-D:misto,30493,LOMBO SUINO S OSSO CONG SADIA KG,suino,64.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_113018_Dext Mobile SM Novo Atacarejo.jpg,Coluna 10aéreo\Coluna 10 Piso,10,Aéreo,Esquerda,congelado:C10-N2-E:misto,30494,76 682,aves,38.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_113057_Calculator.jpg,Coluna 10aéreo\Coluna 10 Piso,10,Aéreo,Direita,congelado:C10-N2-D:misto,34236,COXIN ASA FGO CG NATTO 600G APIMENTADA,aves,240.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_113212_Calculator.jpg,Coluna 10aéreo\Coluna 10 Piso,10,Aéreo,Esquerda,congelado:C10-N2-E:misto,19666,ALCATRA SUINA CG SADIA KG,suino,11.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_113402_Dext Mobile SM Novo Atacarejo.jpg,Coluna 10aéreo\Coluna 10 Piso,10,Aéreo,Direita,congelado:C10-N2-D:misto,102070,6X2D LINGUICA TOSCANA FININHA 350G CHIMICH NABRASA,suino,120.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_113432_Dext Mobile SM Novo Atacarejo.jpg,Coluna 10aéreo\Coluna 10 Piso,10,Aéreo,Esquerda,congelado:C10-N2-E:misto,1524,LING TOSC PERDIGAO QJO 600G,suino,96.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_113504_Dext Mobile SM Novo Atacarejo.jpg,Coluna 10aéreo\Coluna 10 Piso,10,Aéreo,Direita,congelado:C10-N2-D:misto,1521,75 682,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_113645_Dext Mobile SM Novo Atacarejo.jpg,Coluna 10aéreo\Coluna 10 Piso,10,Aéreo,Esquerda,congelado:C10-N2-E:misto,102067,12X2D LINGUICA TOSCANA FININHA 350G APIMENT NABRASA,suino,240.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_113706_Dext Mobile SM Novo Atacarejo.jpg,Coluna 10aéreo\Coluna 10 Piso,10,Aéreo,Direita,congelado:C10-N2-D:misto,102071,LINGUICA CHURRASCO SADIA 600G APIMENTADA,aves,682.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_103752_Calculator.jpg,Coluna 10aéreo,10,Aéreo,Esquerda,congelado:C10-N2-E:misto,20754,COXA LQF SEARA 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_100455_Calculator.jpg,Coluna 11 piso,11,Piso,Direita,congelado:C11-N1-D:misto,20440,DIANT BOV C OSSO PC KG,bovino,15.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_102251_Dext Mobile SM Novo Atacarejo.jpg,Coluna 11 piso,11,Piso,Esquerda,congelado:C11-N1-E:misto,47058,COXA FGO CG SEARA TEMP LQF 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_103026_Calculator.jpg,Coluna 11 piso,11,Piso,Direita,congelado:C11-N1-D:misto,20250,FILE PEITO FGO CG MAURICEA BDL KG 0 H4ARC.ÉA PEITO ARTES CONGELADOS DE FRANGO,aves,192.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_103305_Dext Mobile SM Novo Atacarejo.jpg,Coluna 11 piso,11,Piso,Esquerda,congelado:C11-N1-E:misto,22698,COXIN ASA FGO CG NATTO BDL KG,aves,72.0,00/00/00,Pendente de atualização de data
20260822_094209.jpg,Coluna 12 aéreo,12,Aéreo,Direita,congelado:C12-N2-D:misto,PEND-30,20260822_094209.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_094213.jpg,Coluna 12 aéreo,12,Aéreo,Esquerda,congelado:C12-N2-E:misto,PEND-31,20260822_094213.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_094217.jpg,Coluna 12 aéreo,12,Aéreo,Direita,congelado:C12-N2-D:misto,PEND-32,20260822_094217.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_094226.jpg,Coluna 12 aéreo,12,Aéreo,Esquerda,congelado:C12-N2-E:misto,23520,20260822_094226.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_101203.jpg,Coluna 12 aéreo,12,Aéreo,Direita,congelado:C12-N2-D:misto,PEND-34,20260822_101203.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_102046.jpg,Coluna 12 aéreo\Coluna 11aéreo,11,Aéreo,Esquerda,congelado:C11-N2-E:misto,PEND-35,20260822_102046.JPG,aves,27.0,00/00/00,Pendente de atualização de data
20260822_102051.jpg,Coluna 12 aéreo\Coluna 11aéreo,11,Aéreo,Direita,congelado:C11-N2-D:misto,PEND-36,20260822_102051.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_102102.jpg,Coluna 12 aéreo\Coluna 11aéreo,11,Aéreo,Esquerda,congelado:C11-N2-E:misto,10030,20260822_102102.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_102141.jpg,Coluna 12 aéreo\Coluna 11aéreo,11,Aéreo,Direita,congelado:C11-N2-D:misto,PEND-38,20260822_102141.JPG,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_102647_Dext Mobile SM Novo Atacarejo.jpg,Coluna 12 aéreo\Coluna 11aéreo,11,Aéreo,Esquerda,congelado:C11-N2-E:misto,22863,COXA C SOB FGO CG IND NATTO KG,aves,702.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_102907_Dext Mobile SM Novo Atacarejo.jpg,Coluna 12 aéreo\Coluna 11aéreo,11,Aéreo,Direita,congelado:C11-N2-D:misto,9358,LING FRANGO CG AURORA PCT5KG,aves,110.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_095212_Dext Mobile SM Novo Atacarejo.jpg,Coluna 12 aéreo\Coluna 12 piso,12,Aéreo,Esquerda,congelado:C12-N2-E:misto,69609,CARNE MOIDA BOV TUBETE FRIBOI 500G,bovino,224.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_095605_Calculator.jpg,Coluna 12 aéreo\Coluna 12 piso,12,Aéreo,Direita,congelado:C12-N2-D:misto,23520,682 DETALHE PRODUTO COSTELA BOV PA PC KG 1,bovino,932.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_094407_Calculator.jpg,Coluna 12 aéreo,12,Aéreo,Esquerda,congelado:C12-N2-E:misto,22703,PEITO FGO CG NATTO BDL KG NATTO PEITO CORTES CONGELADOS DE FRANGO,aves,288.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_164402_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 1 piso\Coluna 1 aéreo,1,Aéreo,Direita,congelado:C1-N2-D:misto,31841,FILEZINHO SASSAMI NATTO CONG BD IKG NAT. FILEZINHO DE PEITO (SASSAMI) FRESCO CORTES,aves,149.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_103529_Calculator.jpg,Coluna 13 piso\Coluna 1 piso\Coluna 1 aéreo,1,Aéreo,Esquerda,congelado:C1-N2-E:misto,20754,COXA LQF SEARA 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_103604_Calculator.jpg,Coluna 13 piso\Coluna 1 piso\Coluna 1 aéreo,1,Aéreo,Direita,congelado:C1-N2-D:misto,20749,FILEZINHO FGO LQF CONG SEARA PCTL KG,aves,736.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_103750_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 1 piso\Coluna 1 aéreo,1,Aéreo,Esquerda,congelado:C1-N2-E:misto,23645,COXA SOB FGO CONG AURORA FW PACK KG,aves,664.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_102816_Calculator.jpg,Coluna 13 piso\Coluna 1 piso,1,Piso,Direita,congelado:C1-N1-D:misto,19874,FGO INT CONG MAURICEA KG,aves,740.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_102841_Calculator.jpg,Coluna 13 piso\Coluna 1 piso,1,Piso,Esquerda,congelado:C1-N1-E:misto,20249,PEITO FGO CONG MAURICEA BDL KG ARTES CONGELADOS DE FRANGO ÃKG,aves,24.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_102914_Calculator.jpg,Coluna 13 piso\Coluna 1 piso,1,Piso,Direita,congelado:C1-N1-D:misto,20264,PEITO FGO CONG MAURICEA IND KG,aves,540.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_091453_Chrome.jpg,Coluna 13 piso\Coluna 13 Aéreo,13,Aéreo,Esquerda,congelado:C13-N2-E:misto,20440,SCREENSHOT_20260822_091453_CHROME.JPG,aves,838.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_091547_Chrome.jpg,Coluna 13 piso\Coluna 13 Aéreo,13,Aéreo,Direita,congelado:C13-N2-D:misto,2026,09:15 • DETALHES DO PRODUTO 90 PRODUTO LING SUINA PLU 1929999 CATEGORIA SUÍNO DATA DE CADASTRO 20/08/2026 010:39 CÓD. BARRAS QUANTIDADE 216 KG VALIDADE 01/12/2026 STATUS / CONTAGEM REGRESSIVA CONTAGEM REGRESSIVA: FALTAM EXATAMENTE 101 DIAS FORNECEDOR SAUDALI LOCALIZAÇÃO DESTE LOTE CONAELADA • COLUNA 13 • NÍVEL 2 • LADO DIREITO,suino,216.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_091659_Chrome.jpg,Coluna 13 piso\Coluna 13 Aéreo,13,Aéreo,Esquerda,congelado:C13-N2-E:misto,19299,09:16 • DETALHES DO PRODUTO 90 PRODUTO LING SUINA PLU 19299 CATEGORIA SUÍNO DATA DE CADASTRO 20/08/2026 010:17 CÓD. BARRAS QUANTIDADE 294 KG VALIDADE 06/10/2026 STATUS / CONTAGEM REGRESSIVA CONTAGEM REGRESSIVA: FALTAM EXATAMENTE 45 DIAS FORNECEDOR SAUDALI LOCALIZAÇÃO DESTE LOTE CONAELADA • COLUNA 13 • NÍVEL 4 • LADO DIREITO,suino,294.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_092109_Calculator.jpg,Coluna 13 piso\Coluna 13 Aéreo,13,Aéreo,Direita,congelado:C13-N2-D:misto,19631,FILE PEITO FGO CG SADIA PCTL KG SADIA FILÉ DE PGGGN,aves,420.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_092349_Calculator.jpg,Coluna 13 piso\Coluna 13 Aéreo,13,Aéreo,Esquerda,congelado:C13-N2-E:misto,63298,COXA C SOB DORSAL CANCAO ENV KG,aves,225.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_101332_Calculator.jpg,Coluna 13 piso\Coluna 13 Aéreo,13,Aéreo,Direita,congelado:C13-N2-D:misto,20916,75 683,aves,667.0,00/00/00,Pendente de atualização de data
20260822_084725.jpg,Coluna 13 piso\Coluna 14 piso\Coluna 14 aéreo,14,Aéreo,Esquerda,congelado:C14-N2-E:misto,PEND-57,20260822_084725.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_084728.jpg,Coluna 13 piso\Coluna 14 piso\Coluna 14 aéreo,14,Aéreo,Direita,congelado:C14-N2-D:misto,PEND-58,20260822_084728.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_084731.jpg,Coluna 13 piso\Coluna 14 piso\Coluna 14 aéreo,14,Aéreo,Esquerda,congelado:C14-N2-E:misto,PEND-59,20260822_084731.JPG,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_085323_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 14 piso\Coluna 14 aéreo,14,Aéreo,Direita,congelado:C14-N2-D:misto,23645,COXA SOB FGO CONG AURORA FW PACK KG,aves,969.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_085508_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 14 piso\Coluna 14 aéreo,14,Aéreo,Esquerda,congelado:C14-N2-E:misto,89964,COXA C SOB DORSAL CONG GUIBON KG,aves,540.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_085618_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 14 piso\Coluna 14 aéreo,14,Aéreo,Direita,congelado:C14-N2-D:misto,19299,"LING SUINA CG SAUDALI 2,5KG ( FAUAALI )",suino,5.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_082913_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 14 piso,14,Piso,Esquerda,congelado:C14-N1-E:misto,20801,BACO PASSARINHA BOV CG KG,bovino,46.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_083425_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 14 piso,14,Piso,Direita,congelado:C14-N1-D:misto,28266,CARCACA SUINA PC KG PRODUTO SEM IMAGEM,suino,770.0,00/00/00,Pendente de atualização de data
20260822_162732.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo,2,Aéreo,Esquerda,congelado:C2-N2-E:misto,1941,MAURICEA KG 1941 CÓDIGO DO CONSINCO - --—ÓL'J08/27!19874 P-: CES.:.F CERADO ENV,aves,0.0,00/00/00,Pendente de atualização de data
20260822_162919.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo,2,Aéreo,Direita,congelado:C2-N2-D:misto,1064,"ARRE SUINO CG INT WAOGOR03B2303 1064-25 CÓDIGO DO CONSINCO 27/07/27 20916 '6408,76 1400 PORJOSE GILBERTO OUVEIRA DA VA",suino,0.0,00/00/00,Pendente de atualização de data
20260822_162941.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo,2,Aéreo,Esquerda,congelado:C2-N2-E:misto,22699,20260822_162941.JPG,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_074448_Calculator.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo\Coluna 2 piso,2,Aéreo,Direita,congelado:C2-N2-D:misto,22699,CÓDIGO,aves,180.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_074520_Calculator.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo\Coluna 2 piso,2,Aéreo,Esquerda,congelado:C2-N2-E:misto,20255,FIGADO FGO CG MAURICEA BDL KG MIÚDOS CONGELADOS DE NGO IGG40,aves,120.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_074551_Calculator.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo\Coluna 2 piso,2,Aéreo,Direita,congelado:C2-N2-D:misto,20747,FILE PEITO FGO CG SEARA BDL KG,aves,96.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_074626_Calculator.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo\Coluna 2 piso,2,Aéreo,Esquerda,congelado:C2-N2-E:misto,22703,PEITO FGO CG NATTO BDL KG NATTO PEITO CORTES CONGELADOS DE FRANGO,aves,48.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_074748_Calculator.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo\Coluna 2 piso,2,Aéreo,Direita,congelado:C2-N2-D:misto,89964,COXA C SOB DORSAL CONG GUIBON KG,aves,108.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_075229_Calculator.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo\Coluna 2 piso,2,Aéreo,Esquerda,congelado:C2-N2-E:misto,20756,COXIN ASA FGO LQF SEARA PCTL KG,aves,180.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_080543_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo\Coluna 2 piso,2,Aéreo,Direita,congelado:C2-N2-D:misto,20724,SOBCOX FGO CG ASSA F SEARA 800G,aves,210.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_080611_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo\Coluna 2 piso,2,Aéreo,Esquerda,congelado:C2-N2-E:misto,20756,COXIN ASA FGO LQF SEARA PCTL KG,aves,180.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_080713_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo\Coluna 2 piso,2,Aéreo,Direita,congelado:C2-N2-D:misto,37997,FILE COXA SOB CG SEARA LIM ERV 800G,aves,48.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_080817_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo\Coluna 2 piso,2,Aéreo,Esquerda,congelado:C2-N2-E:misto,37995,SOBRECOXA FGO CG DES SEARA CHIM800G,aves,48.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_162629_Calculator.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo,2,Aéreo,Direita,congelado:C2-N2-D:misto,52624,COXA C SOBRECOXA FGO FORMOSO BJ 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_162717_Calculator.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo,2,Aéreo,Esquerda,congelado:C2-N2-E:misto,31841,FILEZINHO SASSAMI NATTO CONG BD IKG NAT. FILEZINHO DE PEITO (SASSAMI) FRESCO CORTES,aves,360.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_162826_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso\Coluna 2 aéreo,2,Aéreo,Direita,congelado:C2-N2-D:misto,20749,FILEZINHO FGO LQF CONG SEARA PCTL KG,aves,444.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_082521_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Esquerda,congelado:C2-N1-E:misto,25728,683 DETALHE PRODUTO LING SUINA CG AURORA CHURRA PCT700G,suino,48.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_082553_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Direita,congelado:C2-N1-D:misto,19320,COSTELINHA SUI TEMP CONG SAUDALI KG,suino,12.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_082816_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Esquerda,congelado:C2-N1-E:misto,49275,PICANHA SUINA CG TEMP SUINCO PCT KG,suino,34.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_082937_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Direita,congelado:C2-N1-D:misto,98986,FILE PEITO FGO CANCAO BDJ 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_083008_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Esquerda,congelado:C2-N1-E:misto,34235,SOBCOX DESOS FGO CG NATTO 600G CHIMICHURRI 87 683,aves,112.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_083219_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Direita,congelado:C2-N1-D:misto,52628,COXA C SOB FGO FORMOSO CONG KG G,aves,93.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_083306_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Esquerda,congelado:C2-N1-E:misto,20749,FILEZINHO FGO LQF CONG SEARA PCTL KG,aves,12.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_090557_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Direita,congelado:C2-N1-D:misto,20266,COXA C SOB FGO CG IND MAURICEA KG,aves,18.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_090636_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Esquerda,congelado:C2-N1-E:misto,36993,LOMBO SUI FAT CG SADIA 800G,suino,24.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_090756_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Direita,congelado:C2-N1-D:misto,37458,BARRIGA SUINA CG TEMP SAUDALI KG,suino,12.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_090834_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Esquerda,congelado:C2-N1-E:misto,20743,COXA FGO CG SEARA BDL KG,aves,12.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_091005_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Direita,congelado:C2-N1-D:misto,52627,PEITO DE FRANGO FORMOSO CONG IND KG,aves,34.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_091058_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Esquerda,congelado:C2-N1-E:misto,23645,COXA SOB FGO CONG AURORA FW PACK KG,aves,15.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_091206_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Direita,congelado:C2-N1-D:misto,20250,FILE PEITO FGO CG MAURICEA BDL KG 82 683 0 H4ARC.ÉA PEITO ARTES CONGELADOS DE FRANGO,aves,341.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_091548_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Esquerda,congelado:C2-N1-E:misto,22712,CARCACA FGO CG NATTO KG,aves,24.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_091823_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Direita,congelado:C2-N1-D:misto,97635,ASA FRANGO CONG GUIBON KG,aves,36.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_092116_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Esquerda,congelado:C2-N1-E:misto,53547,FRANGO CONG CAIPIRA NHO BENTO KG,aves,683.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_092212_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Direita,congelado:C2-N1-D:misto,20745,CARCACA FGO CG SEARA KG,aves,36.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_092344_Dext Mobile SM Novo Atacarejo.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Esquerda,congelado:C2-N1-E:misto,52600,FRANGO INTEIRO CONG FORMOSO KG,aves,64.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_092544_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Direita,congelado:C2-N1-D:misto,21262,COXA FGO CG IND MAURICEA PCT KG,aves,16.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_092732_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Esquerda,congelado:C2-N1-E:misto,37459,COST GRILL SUINA CG TEMP SAUDALI KG,suino,24.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_092746_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Direita,congelado:C2-N1-D:misto,19310,COSTELINHA GRILL SAUDALI KG,suino,12.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_094039_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Esquerda,congelado:C2-N1-E:misto,36993,LOMBO SUI FAT CG SADIA 800G,suino,50.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_094101_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Direita,congelado:C2-N1-D:misto,37459,COST GRILL SUINA CG TEMP SAUDALI KG,suino,24.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_094157_Calculator.jpg,Coluna 13 piso\Coluna 2 piso,2,Piso,Esquerda,congelado:C2-N1-E:misto,19310,COSTELINHA GRILL SAUDALI KG,suino,12.0,00/00/00,Pendente de atualização de data
